"","hsa.mir.142","hsa.mir.326","hsa.mir.1271","hsa.mir.431","hsa.mir.375","hsa.mir.627","hsa.mir.4772","hsa.mir.99a","hsa.mir.301a","hsa.mir.345","hsa.mir.3605","hsa.mir.940","hsa.mir.7.3","hsa.mir.323a","hsa.mir.1180","hsa.mir.3130.2","hsa.mir.1266","hsa.mir.6761","hsa.mir.4661","hsa.mir.150","hsa.mir.4668","hsa.mir.155","hsa.mir.628","hsa.mir.125b.2","hsa.mir.125b.1","hsa.mir.338","hsa.mir.135b","hsa.mir.362","hsa.mir.1248","hsa.mir.196b","hsa.mir.145","hsa.mir.323b","hsa.mir.3200","hsa.mir.188","hsa.mir.147b","hsa.mir.19a","hsa.mir.3607","hsa.mir.642a","hsa.mir.139","hsa.mir.301b","hsa.mir.210","hsa.mir.616","hsa.mir.451a","hsa.mir.144","hsa.mir.503","hsa.mir.217","hsa.mir.485","hsa.mir.33a","hsa.mir.3065","hsa.mir.215","hsa.mir.106a","hsa.mir.223","hsa.mir.1.1","hsa.mir.1.2","hsa.mir.937","hsa.mir.592","hsa.mir.153.2","hsa.mir.133a.2","hsa.mir.133a.1","hsa.mir.577","hsa.mir.33b","hsa.mir.1247","hsa.mir.149","hsa.mir.3653","hsa.mir.4662a","hsa.mir.296","hsa.mir.31","hsa.mir.9.1","hsa.mir.9.3","hsa.mir.9.2","hsa.mir.653","hsa.mir.20b","hsa.mir.486.2","hsa.mir.675","hsa.mir.486.1"
"TCGA-AA-3941",267.359922,26.870344,4.030552,13.435172,502.47543,4.030552,122.260065,131.664685,4.030552,4.030552,14.778689,12.091655,317.070058,29.557378,3194.883887,21.496275,1661.930769,2.687034,17.465724,495.757844,110.16841,181.374821,26.870344,4021.146961,85.9851,4.030552,394.994055,1863.458348,8.061103,139.725788,5.374069,28.213861,8.061103,81.954549,71.206411,0,4.030552,4.030552,12.091655,5.374069,40.305516,393.650538,115.542479,55.084205,12.091655,431.269019,29.557378,21.496275,11085.360365,0,120.916547,8.061103,12.091655,1.343517,2.687034,1.343517,4.030552,9.40462,5.374069,607.269772,1.343517,32.244413,6.717586,52.397171,4.030552,12.091655,6.717586,2.687034,8.061103,8.061103,17.465724,12.091655,2.687034,5.374069,249.894198
"TCGA-G4-6295",34.016436,3.480752,10.442255,3.9554,8.701879,1.107512,53.477002,45.882635,91.607054,0.474648,2.37324,1.740376,97.935693,15.030518,1780.404444,23.574181,761.809953,1.423944,22.624885,1490.078118,7.277935,516.891613,10.916903,4717.525932,100.625364,1.107512,202.358241,519.897717,23.574181,298.553558,1.265728,23.732397,8.701879,27.846013,5.537559,9.018311,14.714086,0.949296,0.632864,6.328639,140.337576,91.607054,2.847888,25.947421,1.898592,7.910799,28.478877,1.898592,36907.516746,4.746479,109.960107,22.624885,47.781227,0.632864,7.910799,1.265728,21.200942,21.200942,2.215024,113.124427,8.227231,1.265728,8.227231,4.746479,0.474648,0.79108,490.153112,1.898592,24.048829,71.830056,76.576535,69.140384,4.430047,10.916903,21.517374
"TCGA-G4-6294",26.177523,5.89916,6.820904,8.480043,413.862953,7.189601,118.536249,123.144968,8.84874,2.396534,1.659139,1.47479,82.035195,11.613971,2744.584248,62.494228,1769.37934,3.686975,8.664391,103.788348,68.393388,88.856099,6.820904,10338.646817,28.205359,0.737395,56.042021,195.040982,86.828263,56.042021,1.659139,4.793068,2.027836,15.300947,2.027836,4.608719,2.765231,2.580883,2.396534,2.765231,971.517933,86.828263,6.452206,16.038342,0.921744,169.600854,23.043594,13.641808,6117.982096,5.161765,200.940142,2.580883,4.793068,0.921744,2.396534,1.659139,21.015758,22.306199,2.212185,20.094014,61.203786,3.871324,1.106093,4.240021,2.396534,5.346114,3.686975,2.212185,1.659139,33.367124,36.869751,32.445381,1.106093,2.580883,190.80096
"TCGA-G4-6297",10.718663,4.87212,5.456774,5.067004,60.024513,2.728387,110.304786,114.592251,20.268017,0.194885,3.118156,2.533502,120.049025,22.996404,1196.202787,77.174373,1320.344393,1.364193,3.313041,455.445734,8.9647,376.127628,2.728387,2195.182175,30.402026,3.118156,215.152798,885.361561,32.155989,790.647557,1.364193,3.507926,0.779539,39.756495,1.364193,4.287465,0.974424,2.728387,3.313041,2.338617,829.234744,14.811243,1.948848,6.820967,0.38977,4.87212,8.9647,3.702811,6423.597273,18.319169,249.45252,9.159585,7.600506,0.584654,10.328893,3.897696,26.8941,28.453178,5.067004,3.507926,17.734515,0.38977,1.948848,5.846543,0.974424,3.897696,2.533502,0.974424,1.753963,114.787136,115.37179,120.24391,3.118156,1.948848,97.052621
"TCGA-AA-3949",47.725284,54.543182,2.272633,66.663889,67.421433,7.575442,103.02601,114.389173,7.575442,6.817898,24.998958,19.696149,28.786679,31.059312,9031.441872,36.362121,4470.268284,6.817898,9.09053,403.013511,20.453693,300.745045,5.302809,1017.381852,148.478662,20.453693,1850.680464,692.395393,28.786679,1029.502559,1.515088,25.756503,3.030177,18.181061,46.96774,2.272633,0.757544,5.302809,15.150884,3.787721,312.865752,56.05827,6.817898,24.241414,4.545265,94.693024,6.817898,3.787721,29377.563814,7.575442,106.056187,0.757544,8.332986,6.060354,11.363163,3.787721,15.150884,15.908428,11.363163,156.811648,3.787721,6.060354,3.030177,74.996875,8.332986,1.515088,108.32882,1.515088,4.545265,143.175853,121.207071,140.90322,0.757544,2.272633,149.99375
"TCGA-AA-3549",208.815349,0,6.26446,6.26446,440.600386,2.088153,50.115684,39.674916,4.176307,4.176307,2.088153,0,463.570074,20.881535,2770.979678,73.085372,576.330363,4.176307,2.088153,384.220242,60.556451,85.614293,10.440767,5654.719645,227.60873,10.440767,4226.422659,778.881251,16.705228,536.655446,6.26446,10.440767,2.088153,16.705228,0,6.26446,2.088153,6.26446,27.145995,0,933.404609,22.969688,12.528921,8.352614,2.088153,150.347051,12.528921,6.26446,9164.905657,14.617074,108.583981,8.352614,2.088153,6.26446,35.498609,0,27.145995,33.410456,79.349833,240.137651,4.176307,8.352614,0,35.498609,6.26446,4.176307,31.322302,2.088153,12.528921,20.881535,10.440767,8.352614,8.352614,0,25.057842
"TCGA-AA-3548",75.355624,9.078991,4.539495,11.802688,68.092431,1.815798,119.842679,150.711248,1.815798,9.078991,5.447395,6.355294,124.382175,24.513275,3915.768754,33.592266,986.886306,4.539495,2.723697,1181.17671,34.500165,112.579487,9.98689,13372.445626,56.289743,19.97378,4078.282691,945.122948,9.98689,75.355624,3.631596,20.881679,1.815798,11.802688,20.881679,3.631596,0,5.447395,13.618486,1.815798,157.066542,25.421174,6.355294,28.144872,14.526385,171.592927,12.710587,99.868899,35136.602496,8.171092,65.368734,1.815798,7.263193,9.98689,3.631596,2.723697,4.539495,10.894789,19.065881,190.658808,58.105541,5.447395,1.815798,46.302853,22.697477,18.157982,6.355294,0.907899,7.263193,51.750248,40.855459,49.026551,2.723697,0.907899,111.671587
"TCGA-AA-3543",47.771942,1.676208,2.514313,1.676208,183.544829,3.352417,39.390899,37.714691,10.057251,1.676208,1.676208,1.676208,144.992034,10.895355,6451.726453,75.429382,555.663112,12.571564,6.704834,496.157711,51.124359,359.54672,3.352417,1817.8481,138.2872,5.86673,4677.459773,1260.50878,8.381042,412.347287,3.352417,10.895355,2.514313,26.819336,51.124359,0,0,2.514313,13.409668,0.838104,1594.074268,16.762085,5.028625,7.542938,5.86673,62.019714,2.514313,36.038482,32267.013307,0,90.515258,5.86673,1.676208,11.733459,25.143127,3.352417,13.409668,9.219147,31.009857,639.473536,4.190521,8.381042,0.838104,50.286255,30.171753,7.542938,191.925871,0,0,30.171753,33.52417,23.466919,1.676208,0,36.038482
"TCGA-AA-3542",196.494119,9.469596,6.510347,8.285897,211.290363,1.775549,53.266478,44.388732,7.694047,8.285897,4.142948,1.775549,219.576259,23.67399,1446.480802,117.778101,817.344512,7.102197,6.510347,66.287173,69.838271,64.511623,14.204394,9971.484679,299.475976,10.061446,1784.427012,562.257268,44.388732,168.085331,1.1837,64.511623,50.307229,4.142948,0.59185,1.775549,11.836995,4.142948,13.020695,2.367399,114.227003,56.817577,3.551099,108.900355,6.510347,79.307867,27.816939,4.142948,32805.640091,7.694047,194.12672,3.551099,14.204394,13.612544,5.918498,4.734798,17.163643,12.428845,11.836995,388.845289,276.985686,14.796244,3.551099,63.327924,4.142948,6.510347,1549.46266,5.326648,11.245145,36.694685,37.878384,32.551737,6.510347,4.734798,64.511623
"TCGA-AA-3544",157.709411,10.317438,4.421759,7.369599,25.056635,2.947839,132.652775,119.387498,2.947839,13.265278,0,1.47392,253.514193,35.374073,5984.114093,137.074535,922.673749,2.947839,1.47392,1115.757234,54.53503,125.283177,17.687037,4863.9351,197.505243,4.421759,910.882392,1285.258002,16.213117,238.774996,22.108796,32.426234,4.421759,14.739197,17.687037,0,1.47392,8.843518,5.895679,2.947839,344.897216,66.326388,16.213117,19.160956,2.947839,246.144594,8.843518,114.965739,6163.9323,7.369599,219.614039,8.843518,0,7.369599,11.791358,2.947839,47.165431,32.426234,23.582716,458.389035,11.791358,4.421759,0,67.800307,5.895679,14.739197,8.843518,8.843518,8.843518,39.795833,29.478395,72.222067,5.895679,0,54.53503
"TCGA-NH-A5IV",28.63717,3.415442,44.138024,1.313632,66.469762,1.313632,155.008536,145.813114,47.028013,2.88999,2.627263,2.364537,3.940895,39.40895,3758.300182,170.772116,1619.445111,25.221728,22.331738,442.956596,34.942602,1003.877315,7.356337,1470.742007,122.430471,13.136317,3978.464848,103.251449,24.433549,330.247,3.152716,30.476255,6.042706,8.407243,2.101811,1.839084,14.975401,2.88999,3.152716,4.9918,1169.920357,128.998629,9.983601,58.062519,2.627263,63.317046,43.349845,9.720874,66343.390672,6.305432,1352.777884,15.500854,3.940895,3.152716,11.559959,4.203621,135.304061,140.295861,14.449948,266.929953,4.466348,12.348138,3.678169,14.975401,8.407243,68.834299,678.096663,0.262726,3.152716,167.882126,168.670305,176.289369,2.627263,1.313632,67.520667
"TCGA-CM-6678",12.369213,28.144442,9.321726,27.068859,1179.377617,4.123071,153.629217,162.771679,5.915711,3.226751,9.50099,6.274239,136.419876,20.077564,1502.052752,63.280179,2733.05839,2.151168,16.671549,125.843303,37.824696,81.027312,6.453503,4686.85633,23.125051,0.717056,219.239828,103.435307,14.699645,550.340368,3.406015,4.302335,1.613376,10.218046,30.29561,2.868223,1.434112,5.198655,3.585279,5.377919,233.580945,57.00594,7.70835,21.870204,1.613376,257.960844,23.842107,9.321726,14592.086643,13.803325,358.527927,4.840127,4.840127,0.89632,10.218046,2.509695,39.7966,30.116346,4.660863,12.18995,73.139697,0.89632,3.585279,6.094975,1.434112,1.254848,6.991295,1.075584,0.537792,38.00396,30.474874,31.371194,0.89632,2.330432,133.193125
"TCGA-CM-6679",6.984931,29.588945,2.910388,34.827643,142.997063,1.940259,210.809103,227.88338,11.932591,2.716362,11.447526,10.671423,29.976996,16.298173,1224.400227,21.82791,3558.919447,4.074543,16.104147,303.65048,17.559341,251.166484,6.499867,2521.366128,23.768169,1.746233,80.03567,113.79617,34.827643,287.44932,5.723763,2.910388,0.776103,7.27597,4.171556,4.268569,0.873116,3.589479,4.074543,4.559608,260.188686,50.155686,2.037272,10.380384,0.970129,37.349979,15.716095,2.619349,13125.07373,15.425056,97.595011,2.522336,5.529737,0.582078,5.044673,3.783504,17.074276,17.753367,6.402854,5.917789,96.818907,0.582078,2.619349,5.335711,0.679091,0.679091,5.044673,1.067142,3.783504,72.177622,61.991264,69.170221,0.582078,4.656621,246.024798
"TCGA-AU-6004",6.952271,19.787234,9.626222,13.102357,41.713628,6.417481,89.309947,102.6797,25.669925,0.53479,8.289247,10.695802,14.171938,19.252444,955.135121,32.622196,1874.171911,0.802185,1.60437,424.355946,2.941346,574.899359,2.13916,281.299593,16.845888,2.13916,215.787806,1931.929242,28.07648,450.293266,0.267395,3.208741,1.06958,21.391604,11.497987,1.336975,1.60437,0.802185,1.336975,4.278321,277.288668,9.626222,2.406555,3.743531,0.267395,4.545716,4.813111,2.673951,8743.015976,9.091432,47.596319,2.13916,3.476136,0.267395,10.695802,1.871765,21.391604,22.461184,3.208741,8.021852,0.53479,0.802185,0.802185,4.278321,1.06958,0.53479,4.278321,0,2.941346,98.401379,95.192638,94.123058,1.60437,0.267395,81.0207
